title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Poêlée de langoustines,4.8,4,773,25,30 min,6,facile,assez cher,20 min,10 min,"['langoustines', 'g de beurre + 1 filet huile olive', 'g de girolle ou champignons de paris', ""cuillère à soupe d'échalote hachée finement"", 'dl de crème liquide', 'ciboulette ciselée']","1) Faire fondre le beurre et le filet d'huile d'olive, y blondir les langoustines côté dos (sans coloration). 2) Parsemez les champignons sur les langoustines, salez-poivrez. 3) Ajoutez l'échalote hachée finement et la crème liquide. 4) Remuez, laissez quelques secondes les champignons étuver. 5) Retirez les langoustines et laissez infuser les champignons dans la crème. 6) Epaissir la crème en frémissant. 7) Réchauffez les langoustines et ajouter la ciboulette ciselée, SERVEZ C'EST PRÊT !",meal,https://www.marmiton.org/recettes/recette_poelee-de-langoustines_22889.aspx
Brochettes de langoustines et Saint-Jacques,4.8,18,6.8k,83,19 min,4,facile,assez cher,15 min,4 min,"['langoustines crues', 'noix de saint-jacques avec leur corail', 'cuillère à soupe de jus de citron', 'cuillères à soupe de cognac', ""cuillères à soupe d'huile"", 'cuillère à café rase de thym', 'g de beurre', 'poivre', 'sel']","Décortiquez les langoustines. Faites mariner les noix de Saint-Jacques et les langoustines dans le mélange jus de citron, Cognac, huile, thym, sel et poivre pendant 1 h. Préparez 4 brochettes en alternant sur chacune 5 langoustines et 3 noix de Saint-Jacques. Faites-les griller 4 minutes en les retournant fréquemment. Amenez la marinade à ébullition. Hors du feu, incorporez le beurre coupé en dés à l'aide d'un fouet. Nappez les brochettes de sauce et servez immédiatement.",meal,https://www.marmiton.org/recettes/recette_brochettes-de-langoustines-et-saint-jacques_26727.aspx
Langoustines croustillantes au basilic,4.7,17,5.7k,10,33 min,4,très facile,assez cher,30 min,3 min,"['langoustines', 'feuilles de brick', 'feuilles de basilic']","Décortiquer les queues de langoustines crues. Découper les feuilles de brick en 8 morceaux chacunes (comme on coupe une tarte). on obtient 16 triangles de brick. Sur chaque triangle, disposer 1 langoustine, et 1 demi feuille de basilic. Puis, rouler le tout en serrant légèrement pour former des papillotes. Transpercer chaque croustillant avec un cure-dent, pour les maintenir. Faire dorer à feu vif, dans une poêle avec de l'huile d'olive, pendant 2 à 3 min. Les croustillants de langoustines doivent être dorés. Servir avec une sauce tartare ou du pesto.",meal,https://www.marmiton.org/recettes/recette_langoustines-croustillantes-au-basilic_44155.aspx
Risotto à la crème de langoustine,4.6,10,643,5,45 min,4,très facile,bon marché,15 min,30 min,"['g de riz rond', 'langoustines', 'cl de crème fraîche liquide', 'g de purée de tomate', ""gousse d'ail"", 'cl de brandy ou whisky', 'l de bouillon de poisson*', ""huile d'olive vierge extra"", 'poivre noir', 'sel', 'persil']","Laver et mettre de côté les déchets des langoustines, hacher grossièrement huit langoustines. Les déchets seront cuits avec le court-bouillon et passés dans un chinois. Dans une poêle faire frire l’ail émincé dans 3 cuillères d’huile, ajouter la purée de langoustiness et laisser revenir quelques instants. Flamber au whisky. Ajouter la tomate, la crème fraîche et les langoustines non hachées, remuer et cuire pendant 10 mn a feu doux. Ajouter le riz dans la sauce et mélanger. Laisser prendre 1 minute à feu doux. Verser quelques louches de bouillon de poisson afin de recouvrir le riz et bien mélanger à feu moyen. Continuer la cuisson du riz en ajoutant le bouillon petit à petit en quantité nécessaire en continuant de mélanger pendant 20 minutes. Saler, poivrer et finir la cuisson. Retirer le riz du feu, saupoudrer d’une poignée de persil haché et servir bien chaud.",meal,https://www.marmiton.org/recettes/recette_risotto-a-la-creme-de-langoustine_35932.aspx
Cassolettes de langoustines et crevettes en croûte,4.7,10,1k,48,1h15,10,très facile,Coût moyen,45 min,30 min,"['pâtes feuilletées', 'g de langoustine cuites', 'g de crevettes cuites', 'verre de riz', 'cl de langoustine ou homard', 'brique de béchamel ou béchamel maison', 'curry', ""jaune d'oeuf + un peu d'eau""]","Pour la sauce : Faire une sauce béchamel, y ajouter 1 pincée de curry et 20 cl de bisque de homard. Faire cuire le riz à l'eau ou pilaf selon les goûts. Disposer un fond de riz dans des timbales individuelles. Répartir les langoustines et crevettes décortiquées dans les timbales. Verser de la sauce sur cette préparation puis recouvrir chaque timbale de pâte feuilletée, bien souder aux bords des timbales. Piquer à la fourchette délicatement et dorer au jaune d'oeuf dilué avec un peu d'eau. Mettre au four à 200°C (thermostat 6-7) environ 20 min, jusqu'à ce que la pâte feuilletée soit dorée.",meal,https://www.marmiton.org/recettes/recette_cassolettes-de-langoustines-et-crevettes-en-croute_55307.aspx
Langoustines au curry et pâte feuilletée,4.9,84,4.0k,45,35 min,6,facile,assez cher,20 min,15 min,"['g de langoustine (peut se faire avec des crevettes)', 'pointe de coriandre moulue, de cumin, de piment et de gingembre', 'cuillères à café de curry en poudre fort', 'oignon', ""gousses d'ail"", 'gousse de piment', 'cl de crème fraîche']","Décortiquer les langoustines et oter l'intestin sur le dos. Les faire revenir rapidement dans du beurre, puis les retirer et les reserver. Couper l'ail et l'oignon en petits dés, le piment en fines baguettes. Les faire revenir jusqu'à ce qu'ils deviennent transparents, puis ajouter le mélange d'épices et le curry et faire griller 2 mn. Ajouter 1 bon verre d'eau et laisser cuire 10 mn. Y plonger les langoustines, ajouter la crème. N'hésitez pas à faire beaucoup de sauce, ça sera meilleur. Répartir la prépartion, dans 6 ramequins, et les couvrir d'un 'toit' de pâte feuilletée, puis badigeonner de jaune d'oeuf. Mettre quelques instant au four et servir lorsque la pâte est cuite et dorée. Il suffit de casser celle-ci qui tombe dans la sauce. C'est très joli sur la table et très facile à faire!",meal,https://www.marmiton.org/recettes/recette_langoustines-au-curry-et-pate-feuilletee_30177.aspx
Mousse au crabe,0,0,120,4,30 min,4,très facile,Coût moyen,30 min,no data,"['g de miettes de crabe', 'g de fromage blanc', 'petit verre de madère', 'sachet de gelée', 'cuillères à soupe de moutarde', 'cuillères à soupe de crème fraîche', 'paprika', 'persil', 'poivre', 'sel']","Préparer 1/4 de litre de gelée comme indiqué sur le mode d'emploi du sachet. Y ajouter le madère et laisser tiédir. Mixer les miettes de crabe, la moutarde et le fromage blanc. Ajouter le sel, le poivre, le paprika et le persil haché. Ajouter au mélange, la gelée tiédie et la crème fraîche. Mettre dans un moule et faire prendre au réfrigérateur. Démouler et servir frais.",meal,https://www.marmiton.org/recettes/recette_mousse-au-crabe_35141.aspx
Tartare d'avocat au crabe,4.7,41,14k,87,15 min,2,très facile,bon marché,15 min,no data,"['g de crabe', 'avocat', 'cuillères à soupe de mayonnaise', 'citron', 'poivre', 'sel']","Mélanger la chair de crabe émiettée avec la mayonnaise. Hacher grossièrement les avocats, ajouter le jus de citron, puis la mayonnaise. Dans un ramequin, mettre une bonne couche de crabe puis couvrir d'avocat. Servir en démoulant le ramequin. Présenter avec un citron.",meal,https://www.marmiton.org/recettes/recette_tartare-d-avocat-au-crabe_15561.aspx
Avocats au crabe,4.7,7,1.9k,14,15 min,6,très facile,Coût moyen,15 min,no data,"['avocats', 'g de miettes de crabe', 'oeufs durs', ""g d'oeuf de lump"", 'centimètres de gingembre râpé', 'citrons', 'pot de crème épaisse', 'bottes de ciboulette', 'sel']","Préparation de la sauce (à présenter sur chaque portion) : 
Bien mélanger le jus de citron, le sel, le gingembre râpé, la crème, et le ciboulette ciselée pour apporter une touche colorée. 
Réserver au frais. Dresser le plat directement à l'assiette. 
Dans une petite assiette, déposer l'équivalent d'un demi avocat coupé en morceaux, arroser de jus de citron, parsemer de miettes de crabes et d'oeuf dur émietté et de gingembre puis déposer les oeufs de lump.
Arroser d'un filet de sauce.",meal,https://www.marmiton.org/recettes/recette_avocats-au-crabe_17180.aspx
Verrine crabe aux noix et tarama,4.3,19,12k,6,15 min,2,très facile,Coût moyen,15 min,no data,"['petit pot de crème fraîche', 'petite boîte de crabe', 'avocat bien mûr', 'noix', 'jus de citron (1 grosse cuillère)', 'pincée de sel', 'petit pot de tarama']","Mixer l'avocat avec une petite cuillère de crème, le sel, et le jus de citron. Faire sortir un maximum le jus du crabe puis l'émietter dans un bol et ajouter 2 grosse cuillère de crème. Bien mélanger. Ouvrir les 3 noix et les mixer ou les écraser grossièrement. Les mélanger au crabe. Dans un autre récipient, mélanger une grosse cuillère de crème avec une grosse cuillère de tarama. Remplir deux verres avec dans chacun: -une couche de mélange à l'avocat -une couche de mélange au crabe -une nouvelle couche d'avocat -puis la couche de tarama. Décorer avec un petit fruit physallis ou une branche de groseille ou encore un peu d'aneth fraiche.",meal,https://www.marmiton.org/recettes/recette_verrine-crabe-aux-noix-et-tarama_167608.aspx
"Verrines crabe, saumon, crevettes",5,4,1.2k,64,30 min,6,facile,Coût moyen,30 min,no data,"['cl de crème fraîche', 'échalote', 'citron', 'tranches de saumon fumé de qualité', 'boîte de crabe', 'crevettes', 'pamplemousse rose', ""ciboulette ou de l'aneth"", 'avocat', 'poivre']","Dans un bol, mélangez la crème fraiche avec le jus d'un demi citron, l'échalote coupé en très petits morceaux et selon votre goût, soit de l'aneth, soit de la ciboulette. Poivrez et mettez la préparation au frigo. Coupez en petits dés : le pamplemousse, l'avocat, le saumon fumé, le crabe. Décortiquez et couper les crevettes en petits dés. Déposer au fond de chaque verrine, une cuillère de dés de crevettes. Recouvrez de la préparation crème fraîche-citron. Rajouter une couche de crabe, suivez par le pamplemousse et puis de l'avocat. Rajoutez une autre couche de crème puis terminez par les dés de saumon. Rajoutez un peu de ciboulette ou d'aneth. Remettez les verrines au frais. Servir très frais.",meal,https://www.marmiton.org/recettes/recette_verrines-crabe-saumon-crevettes_313875.aspx
Gratin de crabe,4.2,5,857,38,35 min,4,très facile,bon marché,15 min,20 min,"['boîtes de miettes de crabe (ou 2 tourteaux)', 'échalotes', 'béchamel', 'poivre', 'sel', 'muscade', 'petite boîte de concentré de tomates', 'gruyère râpé']","Faire revenir l'échalote, en la faisant légèrement colorer. Ajouter les miettes de crabe, bien égouttées. Préparer une béchamel assez épaisse, puis ajouter le concentré de tomates à la fin de la cuisson; et l'incorporer au crabe. Saler, poivrer le tout, et ajouter un peu de muscade. Mettre dans des petits ramequins allant au four, saupoudrer de gruyère râpé. Enfourner à four chaud pendant 20 min, cela doit colorer.",meal,https://www.marmiton.org/recettes/recette_gratin-de-crabe_52064.aspx
Bricks au crabe et fondue de poireaux,4.4,9,6.8k,0,55 min,6,facile,Coût moyen,30 min,25 min,"['feuilles de brick', 'g de beurre', 'g de crabe', 'g de poireau', 'oeufs', 'poivre', 'sel']","Nettoyer les poireaux sous l’eau froide, les peler et les découper en fines lamelles. Les mettre ensuite à fondre dans une sauteuse avec 40 g de beurre. Saler, poivrer, puis laisser cuire jusqu’à évaporation complète du jus de cuisson. Retirer la sauteuse du feu, puis casser les œufs au-dessus en les brouillant à l’aide d’une fourchette. Egoutter le crabe, l’émietter et réserver les gros morceaux et l'assaisonner de sel et de poivre. Préchauffer le four à 180°C (thermostat 6). Mettre le beurre à fondre. Etaler une feuille de brick sur un plan de travail propre. La badigeonner de beurre fondu à l’aide d’un pinceau de cuisine, puis la replier de façon à former une sorte de bande rectangulaire. Déposer 1 cuillère à soupe de farce sur un côté de le feuille de brick, puis 1 morceau de patte de crabe de l’autre. Replier la feuille en triangle, puis renouveler l’opération jusqu’à épuisement des ingrédients. Déposer les bricks sur une plaque à four beurrée et enfourner pour 15 minutes de cuisson. Servir et déguster bien chaud.",meal,https://www.marmiton.org/recettes/recette_bricks-au-crabe-et-fondue-de-poireaux_26646.aspx
Acras au crabe,4.6,5,1.2k,5,55 min,12,facile,bon marché,45 min,10 min,"['cl de lait', 'g de beurre', 'g de farine', 'oeufs', 'petite boîte de crabe', 'cuillère à soupe de persil haché', ""gousse d'ail haché"", 'pincée de poivre', 'pincée de paprika']","Portez le lait à ébullition avec le beurre, le sel, le poivre et le paprika. Retirez la casserole du feu et ajoutez la farine en une fois de manière à obtenir une pâte lisse. Remettez la casserole sur le feu et faites cuire en brassant continuellement jusqu'à ce que la pâte se détache de la casserole. Battez les 2 oeufs et ajoutez-les petit à petit à la pâte ainsi que le crabe, persil et ail. A l'aide de 2 cuillères, formez des boulettes de la grosseur d'une noix et faites les cuire à grande friture. Lorsqu'elles sont bien dorées et bien cuites, retirez les. Pour atteindre ce résultat, commencez la cuisson à petit feu, lorsque les boulettes ont bien gonflé, terminez à grand feu. Ne cuisez que quelques boulettes à la fois.",meal,https://www.marmiton.org/recettes/recette_acras-au-crabe_55177.aspx
