title,rate,comments,likes,shares,total_time,number people,difficulty,cost,time_preparation,time_cooking,ingredients,recipe,category,links
Mousse glacée aux marrons,4.7,21,728,1,10 min,6,très facile,bon marché,10 min,no data,"['g de crème de marron', 'g de lait concentré non sucré', 'g de sucre vanillé', 'g de chocolat noir dessert', 'cl de crème']",Battre au fouet électrique le lait concentré très froid jusqu'à l'obtention d'une crème bien fouettée. Ajouter la crème de marrons et le sucre vanillé. Verser dans un moule et placer au congélateur pendant 5 heures. Sauce chocolat : Faire fondre le chocolat avec 2 cuillères à soupe d'eau et ajouter la crème lorsque le chocolat est encore chaud. Servir avec la glace avec la sauce chocolat encore tiède.,dessert,https://www.marmiton.org/recettes/recette_mousse-glacee-aux-marrons_21478.aspx
Bûche de Noël crème de marrons chantilly,4.9,34,1.7k,66,1h42,8,Niveau moyen,Coût moyen,1h30,12 min,"['g de farine', 'g de sucre', 'oeufs', 'cuillère à café de levure chimique', ""cuillère à soupe d'eau"", 'pincée de sel', 'noisette de beurre fondu(pour la plaque)', 'g de crème de marron', 'cl de crème fleurette entière', 'marrons glacés', ""cl d'eau"", 'cuillère à soupe de sucre', 'cuillère à café de rhum']","Battre au fouet le sucre, 2 oeufs et 2 jaunes jusqu'à ce que le mélange devienne blanc et mousseux. Ajouter petit à petit le mélange farine et levure plus 1 cuillère à soupe d'eau. Monter les 2 blancs en neige ferme avec une pincée de sel et les incorporer délicatement en soulevant à la préparation précédente. Verser sur une plaque de cuisson rectangulaire préalablement recouverte d'un papier sulfurisé et beurré au pinceau en lissant avec une spatule pour que la pâte recouvre bien entièrement la plaque. Enfourner à 180°C (thermostat 6) pendant 10 à 12 min suivant le four (surveiller la cuisson le biscuit ne doit pas se colorer). Démouler dès la sortie du four sur un torchon humide et rouler le biscuit très serré avec le torchon et laisser refroidir. En attendant, mettre la crème dans un récipient filmé et laisser refroidir pendant une quinzaine de minutes (pas plus). Faire chauffer l'eau, le rhum et le sucre quelques minutes et remuant, puis laisser refroidir. Monter la crème en chantilly au batteur. Vider la crème de marrons dans un saladier, la battre à la fourchette afin de la rendre moins compacte, puis ajouter la chantilly en soulevant pour la garder aérée. Dérouler le biscuit en l'humectant avec le sirop à l'aide d'un pinceau pour éviter qu'il ne se casse. Appliquez une bonne couche du mélange chantilly-crème de marrons et émietter 3 marrons glacés dessus. Enlever le torchon et rouler le biscuit garni. Couper les deux bouts en biseau et déposer sur le plat de service. Étaler le reste de la préparation sur le biscuit roulé en imitant l’écorce du bois. Décorer avec le marron glacé restant coupé en deux et laisser libre cours à votre imagination. On peut râper du chocolat noir avec un couteau économe, disposer des petits sujets récupérés sur un gâteau acheté...",dessert,https://www.marmiton.org/recettes/recette_buche-de-noel-creme-de-marrons-chantilly_175535.aspx
mousse framboise ou fraise,4.9,38,2.3k,4,2h10,10,Niveau moyen,Coût moyen,2 h,10 min,"['g de framboises', 'g de sucre', 'g de crème fraîche (liquide)', 'feuilles de gélatine']","Mettre les feuilles dans de l'eau bien froide pour quelles ramollissent et gonflent. Faire chauffer la pulpe avec le sucre en remuant jusqu'à ébullition,la retirer du feu, bien égouter la gélatine et la mettre dans la pulpe chaude remuer de façon à faire fondre la gélatine mettre le tout au frais pour s'en servir à une température de 37° F (3°C). Monter la créme bien fraiche dans un récipient qui doit se trouver dans un congélateur une heure avant (sans la crème) la monter avec un petit batteur, consistance ferme et mousseuse. Une fois la pulpe à température mettre un peu de crème fouettée remuer  répéter l'opération la mousse est finie la mouler dans un moule. Si la pulpe est figée la chauffer un peu et remuer jusqu'à ce qu'il ne reste plus de grumeaux.",dessert,https://www.marmiton.org/recettes/recette_mousse-framboise-ou-fraise_16839.aspx
Mousse aux framboises,4.5,126,20k,152,30 min,4,très facile,bon marché,30 min,no data,"['g de framboises (fraiches ou surgelées)', 'g de sucre', ""g de crème fraîche normale (c'est à dire ni liquide ni trop épaisse)"", 'oeufs', 'lait', ""feuilles de gélatine (= 6 feuilles que l'on trouve généralement dans le commerce)""]","Faire ramollir la gélatine dans un bol d'eau froide. Réduire les framboises en purée, les mettre dans une casserole sur feu doux et ajouter le sucre. Lorsque le jus de framboises est chaud, retirer la casserole du feu (ne pas le porter à ébullition). Essorer la gélatine et la mettre à fondre dans le jus de framboises chaud. Laisser le mélange refroidir complètement. Fouetter la crème bien froide avec le lait afin d'obtenir une consistance assez épaisse (le fouet doit laisser des sillons dans la crème). Réserver au frais. Séparer les blancs des jaunes. Battre les blancs en neige ferme. Verser le jus de framboises petit à petit dans la terrine contenant la crème. Incorporer les blancs en neige. Laisser prendre la mousse pendant 12 heures au réfrigérateur.",dessert,https://www.marmiton.org/recettes/recette_mousse-aux-framboises_12358.aspx
Mousse de framboise au coeur croquant,4.3,7,338,11,2 h,12,facile,Coût moyen,1h30,30 min,"[""blancs d'oeuf"", 'g de sucre', ""g d'amandes en poudre"", 'cuillères à soupe de confiture de framboise', 'g de chamallow', 'g de pralin en poudre', 'g de crêpe dentelle brisées', 'cl de crème légère', 'g de framboises', 'g de sucre']","* Abaisse aux amandes : Faire chauffer le four à 150°C (thermostat 5). Battre les blancs en neige ferme. Ajouter 50 g de sucre. Continuer à battre doucement et ajouter délicatement les amandes et le reste de sucre. Mettre sur une plaque couverte de papier sulfurisé, en cercle de 28 cm. Cuire 30 min. Surveiller pour éviter qu’il ne brûle, sortir et mettre à refroidir sur une grille. * Le croustillant : Faire fondre à feu doux les chamallows. Ajouter le pralin et les crêpes dentelles. Mélanger hors du feu. Etaler au rouleau entre 2 feuilles de papier sulfurisé sur 1 à 2 mm. Laisser en attente à température ambiante, découper. * Crème à la framboise : Monter la crème légére en chantilly et ajouter le sucre. Mixer les framboises et filtrer le jus obtenu. Le mélanger à la chantilly délicatement (goûter et rajouter éventuellement un peu de sucre selon le goût de chacun !). Montage du gâteau : Etaler la confiture de framboise sur l'abaisse aux amandes. Ajouter le croustillant dessus et terminer par la crème à la framboise. Réserver au frais.",dessert,https://www.marmiton.org/recettes/recette_mousse-de-framboise-au-coeur-croquant_34079.aspx
Mousse glacée aux framboises,4.5,4,3.2k,6,35 min,10,facile,bon marché,30 min,5 min,"['g de framboises fraîches ou surgelées non sucrées', 'g de sucre en poudre', ""blanc d'oeuf"", ""cl d'eau""]","Verser 100 g de sucre sur les framboises et laisser reposer jusqu'à la formation de jus. Passer au chinois et réserver la pulpe ainsi obtenue. Cuire les pépins dans l'eau durant 5 à 7 minutes puis passer au chinois et laisser refroidir. Verser le sucre restant dans un récipient d'une capacité d'au moins 2 litres puis ajouter pulpe et jus. Bien mélanger et placer au congélateur 3 à 4 heures, jusqu'à ce qu'une couche d'1 cm d'épaisseur se soit formée. Sortir du congélateur et mélanger cette masse. Battre le blanc d'oeuf en neige ferme, l'ajouter au mélange et tourner jusqu'à l'obtention d'une consistance homogène. Placer à nouveau au congélateur 3 à 4 heures. Sortir du congélateur et battre longuement (10 minutes environ) au fouet électrique. La masse s'éclaircit et prend du volume. Chemiser de film plastique un saladier d'1,5 litre environ et verser la masse. Placer au congélateur 3 à 4 heures au moins ou une nuit. Démouler 1 heure avant de servir et garnir au choix de framboises, de meringues ou de chantilly. Garder au frigidaire jusqu'au moment de servir.",dessert,https://www.marmiton.org/recettes/recette_mousse-glacee-aux-framboises_52420.aspx
Mousse de framboises,4.4,10,1.2k,31,22 min,4,très facile,bon marché,20 min,2 min,"['g de framboises', ""blancs d'oeuf"", 'feuilles de gélatine', 'sucre en poudre']","Mixez les framboises puis passez au tamis fin pour ôtez les grains du fruit. Réservez 200 g de coulis, sucrez-le à votre goût. Sucrez le reste du coulis. Faites en tiédir 5 cl et faites-y fondre la gélatine préalablement ramollie dans l'eau froide. Mélangez au reste du coulis. Montez les blancs en neige très ferme puis incorporez-y délicatement la purée de framboise gélatinée. Répartissez dans des coupes et faites prendre au frais au moins 2 heures. Nappez du coulis de framboises réservé avant de servir.",dessert,https://www.marmiton.org/recettes/recette_mousse-de-framboises_29992.aspx
Gâteau mousse chocolat-framboise (sans lactose),0,0,317,62,4h15,6,facile,bon marché,4 h,15 min,"['g de cacao en poudre', 'g de chocolat noir', 'pot de confiture de framboises sans pépins', 'g de farine de blé', 'oeufs', 'g de sucre en poudre', 'g de sucre glace (30 g + 30 g)']","Préparation de la génoise : Préchauffer le four à 200°C (thermostat 6). Blanchir 2 oeufs entiers avec 65g de sucre en poudre. Ajouter le cacao en poudre. Ajouter la farine en pluie et mélanger. Huiler un moule circulaire de taille légèrement supérieur au cercle à pâtisserie de 16cm de diamètre et déposer une très fine couche de farine au fond pour aider le démoulage. Cuire 15 minutes à 200°C Four chaleur tournante. A la sortie du four, positionner votre moule à l'envers sur un torchon humide. Patienter 5 minutes avant de démouler. Laisser refroidir la génoise pendant la préparation de la mousse. Mousse au chocolat : Faire fondre le chocolat dans une petite casserole à feu très doux. ou au micro-ondes avec 1 CS d'eau. Pendant ce temps, battre les 3 jaunes d'oeuf avec 30g de sucre glace jusqu'à ce qu'ils blanchissent. Monter les 3 blancs en neige et ajouter les 30g sucre glace restant, pour les lier. Une fois le chocolat fondu, ajouter aux jaunes d'oeuf battus et mélanger. Incorporer les blancs au reste de la préparation en mélangeant délicatement pour ne pas qu'ils retombent. Confection du gâteau : Avec un cercle à pâtisserie d'environ 16cm de diamètre, découper la génoise. Répartir de la confiture de framboise sans pépin (ou de la gelée de framboises) sur toute la surface de la génoise. Verser la mousse au chocolat. Conserver au frais minimum 4 heures. Avant de servir, démouler délicatement le gâteau puis le saupoudrer de cacao en poudre pour décorer.",dessert,https://www.marmiton.org/recettes/recette_gateau-mousse-chocolat-framboise-sans-lactose_310792.aspx
"Petites mousses framboise, génoise et citron vert",0,0,358,0,40 min,6,Niveau moyen,bon marché,30 min,10 min,"['oeufs', 'g de sucre', 'farine', ""goutte d'arôme de votre choix (citron, vanille, amande)"", 'g de framboises fraîches de préférence', 'g de sucre', 'g de crème liquide', 'feuilles de gélatine', 'citron vert', 'g de sucre', 'g de crème liquide', 'feuilles de gélatine']","Préparation de la génoise : Dans un saladier, battez vigoureusement les jaunes d’œufs avec le sucre (et arômes) jusqu’à ce que le mélange blanchisse. Réservez. Dans un second saladier  montez les blancs d’œufs en neige ferme. Incorporez une partie de ces blancs en neige dans le premier appareil (jaune d’œufs et sucre) et battez avec votre fouet pour le détendre. Puis incorporez le reste des blancs en « coupant » délicatement avec votre fouet. Ajoutez la farine « en pluie » et en deux fois et mélangez toujours en « coupant » à l’aide de votre fouet. Une fois la pâte homogène, versez-le sur la plaque de cuisson, étalez-la avec une spatule puis enfournez pour 10 minutes. Préparez un torchon propre que vous aurez imbibé d'eau chaude et essoré sur votre plan de travail et retournez votre pâte par dessus. Soulevez la plaque, puis retirez le papier cuisson. Découpez les ronds à l'aide des emportes-pièces. Pour la mousse à la framboise : Lavez et séchez les fruits. Mixez finement, puis retirez les graines. Trempez la gélatine dans de l'eau froide pour la ramollir. Portez à ébullition le sucre avec 2 cs d'eau. Ajoutez la pulpe de framboise, bien mélangez et faites dissoudre la gélatine. Laissez refroidir. Réservez 6 cuillères à soupe de pulpe collée tiède pour le décor. Montez la crème fouettée. Incorporez délicatement la pulpe de framboises refroidie mais non figée. Réservez. Pour la mousse au citron vert : Ramollissez la gélatine dans de l'eau froide. Prélevez le jus et le zeste du citron. Portez à ébullition avec le sucre. Ajoutez la gélatine, bien mélangez et laissez refroidir. Montez la crème fouettée et incorporer le sirop de citron. Pour finir, laissez bien refroidir les mousses, puis mettez la mousse de framboise sur la génoise, ensuite la mousse de citron et finissez par une couche de coulis de framboises. Placez au frais pendant 12h. Retirez de l'emporte-pièce à l'aide du poussoir, puis décorez d'un quart de citron vert et de framboises.",dessert,https://www.marmiton.org/recettes/recette_petites-mousses-framboise-citron-vert_313981.aspx
Paris-Brest généreux,3.8,70,14k,191,1h15,6,difficile,Coût moyen,30 min,45 min,"['cl de lait et eau', 'g de beurre', 'g de sucre en poudre', 'g de farine', 'oeufs', 'g de maïzena', ""g d'amandes effilées"", 'sel', 'sucre glace', 'cl de lait', ""jaunes d'oeuf"", 'g de beurre ramolli', 'g de maïzena', 'g de sucre', 'g de pralin en poudre']","Faites d’abord la crème. Portez le lait à ébullition. Fouettez les jaunes avec le sucre jusqu’à ce qu’ils blanchissent, incorporez la Maïzena. Versez dessus le lait bouillant en filet en fouettant. Faites épaissir sur feu moyen en remuant jusqu’à l’ébullition. Laissez refroidir. Travaillez le beurre en pommade. Incorporez la crème pâtissière et le praliné, en fouettant afin de bien aérer la masse. Allumez le four à 180°C . Couvrez la plaque de papier sulfurisé. Portez l’eau et le lait à ébullition avec le beurre, le sucre et une pincée de sel. Ajoutez la farine et la Maïzena d’un coup. Remuez vivement jusqu’à ce que la pâte se détache des parois. Eteignez le feu, incorporez les oeufs un à un en fouettant avec vigueur. Cessez de fouetter quand la pâte est lisse. Faites un cercle de pâte de 20 cm sur la plaque avec une poche à douille. Formez un second cercle dessus puis un troisième. Décorez d’amandes. Faites dorer 30 mn au four. Laissez refroidir au four éteint, porte entrouverte. Tranchez la couronne dans l’épaisseur. Garnissez le bas de crème, remettez le couvercle et poudrez de sucre glace.",dessert,https://www.marmiton.org/recettes/recette_paris-brest-genereux_19927.aspx
